id,year,classid,female,male,hispanic,white,black,asian,native,race,freelunch,ell,sped,grade,test,bump,st_math
286502,2013,5,1,0,0,0,0,1,0,"asian",1,0,1,6,67.94875,2.879223,1
286678,2013,5,1,0,1,0,0,0,0,"hispanic",1,0,0,6,67.61037,2.460014,1
289367,2013,5,1,0,1,0,0,0,0,"hispanic",1,1,0,6,71.766,1.320838,1
12733,2013,6,1,0,0,0,0,1,0,"asian",0,0,0,6,75.40478,2.019507,1
15827,2013,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,73.94364,2.374827,1
57584,2013,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,75.97881,2.516922,1
63642,2013,6,1,0,0,0,1,0,0,"black",1,0,0,6,75.4719,1.511683,1
74179,2013,6,1,0,0,0,1,0,0,"black",1,0,0,6,74.43267,.4588881,1
77596,2013,6,1,0,1,0,0,0,0,"hispanic",1,1,0,6,77.41804,3.044969,1
119487,2013,6,1,0,0,0,0,1,0,"asian",1,0,0,6,77.17846,2.327131,1
124570,2013,6,1,0,0,1,0,0,0,"white",0,1,0,6,78.49216,4.382852,1
141944,2013,6,1,0,0,0,1,0,0,"black",1,0,0,6,79.19926,4.252766,1
165495,2013,6,0,1,0,0,1,0,0,"black",1,0,0,6,79.37803,3.900763,1
178030,2013,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,72.83386,.6277988,1
183178,2013,6,1,0,1,0,0,0,0,"hispanic",1,1,0,6,76.1363,2.307398,1
183593,2013,6,1,0,1,0,0,0,0,"hispanic",1,0,0,6,75.37461,1.959068,1
187332,2013,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,74.59116,3.051016,1
188571,2013,6,1,0,1,0,0,0,0,"hispanic",0,0,0,6,75.95366,2.437162,1
205198,2013,6,0,1,0,0,1,0,0,"black",0,0,0,6,78.81529,1.576843,1
213052,2013,6,0,1,0,1,0,0,0,"white",0,0,0,6,76.07777,2.138916,1
214948,2013,6,0,1,0,0,0,1,0,"asian",0,0,0,6,77.35538,3.654708,1
216471,2013,6,0,1,1,0,0,0,0,"hispanic",1,1,0,6,73.60658,3.236803,1
221702,2013,6,1,0,0,0,1,0,0,"black",1,0,1,6,77.7795,1.725428,1
222641,2013,6,1,0,0,1,0,0,0,"white",0,0,1,6,75.77126,1.969246,1
228684,2013,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,79.43334,2.842829,1
247473,2013,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,74.2893,2.959533,1
248963,2013,6,1,0,1,0,0,0,0,"hispanic",1,0,0,6,73.89127,2.252496,1
250529,2013,6,1,0,1,0,0,0,0,"hispanic",1,0,1,6,77.05212,3.895435,1
259257,2013,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,75.57381,2.067062,1
271064,2013,6,1,0,1,0,0,0,0,"hispanic",0,0,0,6,76.24257,4.151444,1
275994,2013,6,1,0,0,0,1,0,0,"black",0,0,0,6,74.49734,1.899501,1
281445,2013,6,0,1,1,0,0,0,0,"hispanic",0,0,0,6,74.20737,1.282078,1
283736,2013,6,1,0,1,0,0,0,0,"hispanic",1,0,0,6,74.3096,2.639634,1
284287,2013,6,0,1,1,0,0,0,0,"hispanic",0,0,0,6,77.51987,3.035866,1
285842,2013,6,0,1,1,0,0,0,0,"hispanic",0,0,0,6,74.5989,1.392088,1
286865,2013,6,0,1,1,0,0,0,0,"hispanic",1,0,0,6,74.383,3.11078,1
288169,2013,6,1,0,1,0,0,0,0,"hispanic",1,0,0,6,79.24173,4.863956,1
297559,2013,6,0,1,0,0,0,1,0,"asian",1,0,0,6,77.64568,2.817836,1
6956,2013,7,0,1,0,1,0,0,0,"white",1,0,0,6,81.15002,2.058043,1
14318,2013,7,1,0,0,0,1,0,0,"black",0,0,0,6,86.27635,4.064524,1
28476,2013,7,1,0,1,0,0,0,0,"hispanic",1,0,1,6,88.50235,2.77248,1
30628,2013,7,1,0,0,1,0,0,0,"white",0,0,0,6,81.75498,3.437577,1
31275,2013,7,1,0,1,0,0,0,0,"hispanic",0,0,0,6,82.28696,4.291302,1
33469,2013,7,0,1,0,0,0,1,0,"asian",0,0,0,6,87.85229,3.504776,1
35769,2013,7,0,1,1,0,0,0,0,"hispanic",1,1,0,6,81.44171,3.121654,1
78279,2013,7,1,0,0,0,1,0,0,"black",1,0,0,6,85.13141,.1785252,1
104746,2013,7,1,0,0,0,1,0,0,"black",1,0,0,6,78.13796,2.848742,1
120450,2013,7,1,0,0,1,0,0,0,"white",0,0,0,6,80.28949,1.848274,1
141399,2013,7,0,1,0,0,1,0,0,"black",0,0,0,6,87.83295,2.984328,1
143282,2013,7,0,1,0,1,0,0,0,"white",0,0,0,6,79.72932,2.264571,1
146709,2013,7,1,0,0,0,1,0,0,"black",0,0,0,6,77.96355,1.821972,1
147180,2013,7,1,0,0,0,1,0,0,"black",1,0,0,6,82.09797,3.263763,1
175811,2013,7,0,1,0,1,0,0,0,"white",0,0,0,6,79.75636,3.748396,1
180967,2013,7,0,1,1,0,0,0,0,"hispanic",1,0,0,6,80.26499,2.846449,1
204100,2013,7,1,0,0,1,0,0,0,"white",1,0,0,6,83.04475,1.977076,1
207473,2013,7,0,1,0,1,0,0,0,"white",0,0,0,6,80.80216,2.484082,1
217886,2013,7,1,0,1,0,0,0,0,"hispanic",0,0,0,6,87.30811,2.345557,1
220501,2013,7,1,0,0,0,1,0,0,"black",0,0,0,6,81.04857,2.304918,1
231365,2013,7,0,1,0,1,0,0,0,"white",0,0,0,6,84.30882,2.944252,1
252917,2013,7,1,0,1,0,0,0,0,"hispanic",1,1,0,6,84.5819,2.44309,1
286891,2013,7,1,0,0,0,0,1,0,"asian",0,0,0,6,79.87612,1.632024,1
288128,2013,7,0,1,1,0,0,0,0,"hispanic",1,1,1,6,80.39315,2.159205,1
289737,2013,7,0,1,1,0,0,0,0,"hispanic",1,1,0,6,84.22454,2.731526,1
295814,2013,7,0,1,1,0,0,0,0,"hispanic",1,0,0,6,84.95899,2.067162,1
27050,2013,8,1,0,1,0,0,0,0,"hispanic",0,0,0,6,86.40012,2.669349,1
29263,2013,8,0,1,0,0,1,0,0,"black",0,0,0,6,103.8721,3.803403,1
75564,2013,8,0,1,0,1,0,0,0,"white",0,0,0,6,91.938,5.076116,1
110745,2013,8,0,1,1,0,0,0,0,"hispanic",0,0,0,6,97.52379,2.876005,1
120086,2013,8,1,0,0,1,0,0,0,"white",1,0,0,6,115.6204,3.674392,1
132986,2013,8,1,0,0,0,0,1,0,"asian",1,0,0,6,92.64124,2.802014,1
144091,2013,8,1,0,0,0,1,0,0,"black",0,0,0,6,94.99697,3.602846,1
145151,2013,8,1,0,0,0,1,0,0,"black",0,0,0,6,88.08609,2.748112,1
155820,2013,8,0,1,0,1,0,0,0,"white",0,0,0,6,94.1646,2.963503,1
170465,2013,8,0,1,1,0,0,0,0,"hispanic",0,1,0,6,99.57331,2.96328,1
173022,2013,8,0,1,0,0,1,0,0,"black",0,0,0,6,87.94508,2.689484,1
210643,2013,8,0,1,0,1,0,0,0,"white",0,0,0,6,99.70915,1.751814,1
216546,2013,8,0,1,1,0,0,0,0,"hispanic",1,1,0,6,94.85567,1.664842,1
216563,2013,8,1,0,1,0,0,0,0,"hispanic",0,0,0,6,88.50064,2.551536,1
216720,2013,8,1,0,1,0,0,0,0,"hispanic",1,1,0,6,99.77081,4.078694,1
221956,2013,8,0,1,0,0,1,0,0,"black",1,0,0,6,92.34637,3.38825,1
239875,2013,8,1,0,1,0,0,0,0,"hispanic",0,0,0,6,86.56728,1.229701,1
268947,2013,8,0,1,0,0,0,1,0,"asian",1,1,0,6,94.32598,3.251808,1
269013,2013,8,0,1,0,0,0,0,1,"native",0,0,0,6,100.7153,3.416881,1
271642,2013,8,1,0,0,0,0,1,0,"asian",0,0,0,6,116.1803,3.8785,1
279398,2013,8,0,1,0,0,0,1,0,"asian",0,0,0,6,87.03284,2.084043,1
285301,2013,8,1,0,0,0,0,1,0,"asian",0,0,0,6,87.65814,2.641457,1
297591,2013,8,1,0,0,0,0,1,0,"asian",0,0,0,6,97.04368,1.468388,1
298353,2013,8,0,1,0,0,0,1,0,"asian",1,0,0,6,95.68792,1.733686,1
24078,2013,9,1,0,1,0,0,0,0,"hispanic",1,0,1,7,45.12143,3.370386,1
29778,2013,9,1,0,0,0,1,0,0,"black",1,1,1,7,43.88625,.9759326,1
30825,2013,9,1,0,0,0,1,0,0,"black",1,0,0,7,55.11885,3.514386,1
37535,2013,9,1,0,1,0,0,0,0,"hispanic",1,1,1,7,41.07529,3.793455,1
63820,2013,9,0,1,0,0,1,0,0,"black",1,0,0,7,53.97955,4.794168,1
89655,2013,9,1,0,1,0,0,0,0,"hispanic",1,1,0,7,47.2044,2.930651,1
121734,2013,9,0,1,0,0,1,0,0,"black",1,0,0,7,50.94129,3.257153,1
145600,2013,9,1,0,0,0,1,0,0,"black",1,0,1,7,39.90358,3.324651,1
145621,2013,9,1,0,0,0,1,0,0,"black",1,0,0,7,53.04755,5.075902,1
172241,2013,9,1,0,0,0,1,0,0,"black",1,1,0,7,48.68019,2.191182,1
177113,2013,9,0,1,0,0,1,0,0,"black",1,0,0,7,49.67449,4.156343,1
181902,2013,9,1,0,0,0,1,0,0,"black",1,0,1,7,46.3964,2.735984,1
183540,2013,9,1,0,0,0,0,0,1,"native",1,0,1,7,40.70975,2.597923,1
189542,2013,9,0,1,1,0,0,0,0,"hispanic",1,1,0,7,55.96288,2.846775,1
195134,2013,9,1,0,0,0,1,0,0,"black",1,0,0,7,53.21002,2.071734,1
197020,2013,9,1,0,0,0,1,0,0,"black",1,0,0,7,54.41946,4.036995,1
207049,2013,9,0,1,0,0,1,0,0,"black",1,0,0,7,56.45583,4.344255,1
210917,2013,9,1,0,0,0,1,0,0,"black",1,0,1,7,49.6525,3.25132,1
220348,2013,9,1,0,0,0,1,0,0,"black",1,1,0,7,51.76042,1.209178,1
222102,2013,9,0,1,1,0,0,0,0,"hispanic",1,0,1,7,55.11375,4.211298,1
222242,2013,9,1,0,1,0,0,0,0,"hispanic",1,1,1,7,50.5187,1.695572,1
224513,2013,9,1,0,0,0,1,0,0,"black",1,0,1,7,44.05779,1.54036,1
225707,2013,9,1,0,1,0,0,0,0,"hispanic",1,1,1,7,50.55082,4.507022,1
226379,2013,9,1,0,0,0,1,0,0,"black",1,1,0,7,46.90852,2.914093,1
255273,2013,9,1,0,1,0,0,0,0,"hispanic",1,1,0,7,53.66195,1.853604,1
281658,2013,9,0,1,1,0,0,0,0,"hispanic",1,1,0,7,52.99693,2.776472,1
282974,2013,9,1,0,1,0,0,0,0,"hispanic",1,1,1,7,53.1755,4.959538,1
285531,2013,9,0,1,1,0,0,0,0,"hispanic",1,1,1,7,50.49589,3.45349,1
288652,2013,9,1,0,1,0,0,0,0,"hispanic",1,1,1,7,36.41564,2.750016,1
30809,2013,10,0,1,1,0,0,0,0,"hispanic",1,1,0,7,62.44579,3.634911,1
37079,2013,10,1,0,1,0,0,0,0,"hispanic",1,1,0,7,59.9846,2.706732,1
39121,2013,10,1,0,0,1,0,0,0,"white",1,0,0,7,55.73486,.9689636,1
47236,2013,10,0,1,0,0,1,0,0,"black",1,0,0,7,62.67433,3.284838,1
49987,2013,10,0,1,0,0,1,0,0,"black",1,0,0,7,60.45926,3.601607,1
50946,2013,10,0,1,0,0,1,0,0,"black",1,0,0,7,60.85113,4.226042,1
60636,2013,10,1,0,0,0,1,0,0,"black",0,0,0,7,58.23413,3.683053,1
64209,2013,10,1,0,0,0,1,0,0,"black",1,0,0,7,59.00346,3.444762,1
77460,2013,10,0,1,0,0,1,0,0,"black",1,1,0,7,57.41273,3.118031,1
99866,2013,10,0,1,0,0,1,0,0,"black",0,0,1,7,61.33553,3.616205,1
118096,2013,10,1,0,0,0,1,0,0,"black",1,0,0,7,59.06818,2.677337,1
160554,2013,10,0,1,0,0,1,0,0,"black",0,0,0,7,60.75446,3.96679,1
161214,2013,10,0,1,1,0,0,0,0,"hispanic",1,1,0,7,58.78834,3.726878,1
166950,2013,10,1,0,1,0,0,0,0,"hispanic",1,1,1,7,57.37913,3.533605,1
174051,2013,10,0,1,0,0,1,0,0,"black",1,0,0,7,58.11238,3.081813,1
194821,2013,10,0,1,0,0,1,0,0,"black",1,0,0,7,59.88882,2.111925,1
200947,2013,10,1,0,0,0,1,0,0,"black",1,0,0,7,61.33686,2.634073,1
202262,2013,10,0,1,0,0,1,0,0,"black",1,0,0,7,56.50503,.4860082,1
204434,2013,10,0,1,0,0,1,0,0,"black",1,0,0,7,58.78458,3.031578,1
210024,2013,10,0,1,0,0,1,0,0,"black",1,1,1,7,58.90613,3.200933,1
214033,2013,10,1,0,0,0,1,0,0,"black",1,0,0,7,61.82049,3.755268,1
218294,2013,10,0,1,0,0,1,0,0,"black",1,0,0,7,62.91468,3.395076,1
219184,2013,10,1,0,0,0,1,0,0,"black",1,0,0,7,61.49062,3.697961,1
222681,2013,10,1,0,1,0,0,0,0,"hispanic",1,1,0,7,55.46983,3.347011,1
223338,2013,10,0,1,0,0,1,0,0,"black",0,0,1,7,58.01502,4.34841,1
258408,2013,10,0,1,1,0,0,0,0,"hispanic",1,0,0,7,64.3304,3.773352,1
285844,2013,10,0,1,1,0,0,0,0,"hispanic",1,1,0,7,62.23613,4.737206,1
288368,2013,10,0,1,0,0,1,0,0,"black",1,0,0,7,57.79561,2.365334,1
289489,2013,10,1,0,1,0,0,0,0,"hispanic",1,1,0,7,56.86856,2.970522,1
290464,2013,10,0,1,1,0,0,0,0,"hispanic",1,0,1,7,59.32087,2.011264,1
51546,2013,11,0,1,1,0,0,0,0,"hispanic",1,0,0,7,65.53693,2.135421,1
76737,2013,11,1,0,0,0,1,0,0,"black",1,0,0,7,64.02789,4.611093,1
78516,2013,11,0,1,0,0,1,0,0,"black",1,0,1,7,64.66514,3.849422,1
96340,2013,11,1,0,0,0,1,0,0,"black",1,0,0,7,66.64005,3.492091,1
121020,2013,11,1,0,0,0,1,0,0,"black",0,0,0,7,66.64806,2.589501,1
133753,2013,11,1,0,0,0,1,0,0,"black",1,0,0,7,63.99382,2.506061,1
136656,2013,11,0,1,1,0,0,0,0,"hispanic",1,0,0,7,60.59167,.9025857,1
161428,2013,11,1,0,0,0,0,1,0,"asian",1,1,1,7,62.72562,3.431095,1
162189,2013,11,0,1,0,0,1,0,0,"black",1,0,0,7,63.00403,2.247299,1
169797,2013,11,1,0,0,0,1,0,0,"black",1,1,0,7,63.12762,1.144228,1
169890,2013,11,0,1,0,0,1,0,0,"black",1,0,0,7,65.325,3.146327,1
169943,2013,11,0,1,0,0,1,0,0,"black",1,0,0,7,63.00399,1.500527,1
179612,2013,11,1,0,0,0,1,0,0,"black",1,0,0,7,63.14999,2.942523,1
181757,2013,11,0,1,1,0,0,0,0,"hispanic",1,1,0,7,64.48111,3.825756,1
182227,2013,11,0,1,0,0,1,0,0,"black",1,0,0,7,63.28397,4.819735,1
197410,2013,11,1,0,0,0,1,0,0,"black",1,0,0,7,64.59208,3.212979,1
204209,2013,11,1,0,0,0,1,0,0,"black",1,0,0,7,63.01023,1.373834,1
207274,2013,11,0,1,0,0,1,0,0,"black",1,0,0,7,62.61971,1.960708,1
211434,2013,11,1,0,1,0,0,0,0,"hispanic",1,1,0,7,62.77617,.8109186,1
216285,2013,11,0,1,1,0,0,0,0,"hispanic",1,0,0,7,64.14095,3.241769,1
230929,2013,11,0,1,0,1,0,0,0,"white",1,0,0,7,67.39977,4.655375,1
249336,2013,11,1,0,1,0,0,0,0,"hispanic",0,1,0,7,66.7598,3.414443,1
250136,2013,11,0,1,0,0,0,0,1,"native",1,0,0,7,65.15908,2.860826,1
258577,2013,11,1,0,0,0,1,0,0,"black",1,0,0,7,63.90043,3.486018,1
274976,2013,11,1,0,0,0,1,0,0,"black",1,0,0,7,64.01958,2.576817,1
281353,2013,11,1,0,0,0,1,0,0,"black",1,0,1,7,65.23087,2.544425,1
283244,2013,11,0,1,1,0,0,0,0,"hispanic",1,0,0,7,65.87943,2.82888,1
294916,2013,11,1,0,1,0,0,0,0,"hispanic",1,0,0,7,62.38732,1.589273,1
16530,2013,12,1,0,0,0,1,0,0,"black",1,0,0,7,71.8643,2.45681,1
36288,2013,12,0,1,0,0,1,0,0,"black",1,0,0,7,74.66899,3.232178,1
41060,2013,12,1,0,0,0,1,0,0,"black",1,0,0,7,67.6251,2.791843,1
64542,2013,12,1,0,0,0,1,0,0,"black",1,0,1,7,68.11078,3.094835,1
75827,2013,12,0,1,0,0,1,0,0,"black",0,0,0,7,68.95227,1.320768,1
79965,2013,12,0,1,0,0,1,0,0,"black",1,0,0,7,70.26775,2.925279,1
91916,2013,12,0,1,0,0,1,0,0,"black",0,0,0,7,66.08493,1.694004,1
116854,2013,12,0,1,0,0,1,0,0,"black",0,0,0,7,68.30876,2.783629,1
126502,2013,12,0,1,0,0,1,0,0,"black",1,0,0,7,65.75046,1.985642,1
132570,2013,12,1,0,1,0,0,0,0,"hispanic",1,0,0,7,67.88379,4.458672,1
146452,2013,12,1,0,0,0,1,0,0,"black",1,0,0,7,67.7869,4.679046,1
157615,2013,12,0,1,0,0,1,0,0,"black",1,0,0,7,69.109,4.05581,1
174874,2013,12,1,0,0,0,1,0,0,"black",0,0,0,7,70.09742,2.937314,1
187006,2013,12,1,0,1,0,0,0,0,"hispanic",1,1,0,7,68.64323,2.342561,1
191007,2013,12,1,0,0,0,1,0,0,"black",0,0,0,7,69.10296,.7159998,1
191742,2013,12,0,1,1,0,0,0,0,"hispanic",1,0,0,7,66.55133,1.344195,1
221811,2013,12,1,0,0,0,1,0,0,"black",1,0,0,7,73.31475,3.330587,1
225768,2013,12,1,0,1,0,0,0,0,"hispanic",0,0,0,7,72.78918,3.127288,1
225843,2013,12,0,1,1,0,0,0,0,"hispanic",1,0,0,7,70.35458,1.13028,1
226383,2013,12,1,0,0,0,1,0,0,"black",1,0,0,7,68.86855,4.118247,1
230723,2013,12,0,1,1,0,0,0,0,"hispanic",0,0,0,7,69.66477,1.51361,1
233502,2013,12,1,0,1,0,0,0,0,"hispanic",1,1,0,7,67.74174,2.501467,1
259791,2013,12,0,1,1,0,0,0,0,"hispanic",1,1,0,7,66.75215,2.105813,1
266993,2013,12,1,0,0,0,1,0,0,"black",1,0,0,7,70.91817,3.508587,1
268491,2013,12,1,0,1,0,0,0,0,"hispanic",1,0,0,7,66.89053,3.422037,1
281513,2013,12,0,1,1,0,0,0,0,"hispanic",1,1,1,7,67.19357,1.683324,1
283977,2013,12,0,1,1,0,0,0,0,"hispanic",1,1,0,7,68.58953,2.659615,1
285456,2013,12,0,1,1,0,0,0,0,"hispanic",1,0,0,7,67.81522,1.275023,1
286679,2013,12,1,0,1,0,0,0,0,"hispanic",1,1,0,7,67.11349,2.001556,1
287202,2013,12,0,1,1,0,0,0,0,"hispanic",1,1,0,7,71.38646,1.840172,1
292451,2013,12,1,0,1,0,0,0,0,"hispanic",1,0,0,7,65.42325,2.051323,1
296430,2013,12,1,0,0,0,0,1,0,"asian",1,1,0,7,69.65272,2.927658,1
19885,2013,13,0,1,0,0,1,0,0,"black",1,1,1,7,72.43163,2.649895,0
30914,2013,13,0,1,0,1,0,0,0,"white",1,0,0,7,71.19968,4.201239,0
31467,2013,13,0,1,0,0,1,0,0,"black",1,0,0,7,71.50803,3.017133,0
32733,2013,13,0,1,1,0,0,0,0,"hispanic",1,1,1,7,71.98064,3.944618,0
41626,2013,13,1,0,0,1,0,0,0,"white",1,0,0,7,71.09257,1.99488,0
90154,2013,13,0,1,0,0,1,0,0,"black",0,0,0,7,73.64037,1.867003,0
102522,2013,13,1,0,0,0,1,0,0,"black",0,0,0,7,74.425,3.170509,0
138711,2013,13,1,0,0,1,0,0,0,"white",1,1,0,7,68.39615,3.805225,0
167420,2013,13,1,0,0,0,1,0,0,"black",1,0,0,7,70.65591,3.502777,0
167793,2013,13,1,0,0,0,1,0,0,"black",0,0,0,7,70.22989,2.395219,0
170652,2013,13,1,0,0,0,1,0,0,"black",1,0,0,7,73.06647,2.88821,0
185137,2013,13,0,1,1,0,0,0,0,"hispanic",1,1,0,7,71.05201,4.111518,0
209665,2013,13,0,1,1,0,0,0,0,"hispanic",1,1,0,7,69.48179,2.73835,0
212813,2013,13,0,1,0,0,0,1,0,"asian",1,0,0,7,68.15065,4.097388,0
221775,2013,13,0,1,0,0,1,0,0,"black",0,0,0,7,68.83533,.973464,0
221994,2013,13,1,0,0,1,0,0,0,"white",1,0,0,7,70.86547,2.746816,0
222920,2013,13,0,1,1,0,0,0,0,"hispanic",1,0,1,7,72.61344,2.423374,0
227903,2013,13,0,1,0,0,1,0,0,"black",1,0,0,7,68.04923,1.926704,0
243449,2013,13,1,0,1,0,0,0,0,"hispanic",1,1,0,7,68.85336,3.433802,0
245279,2013,13,1,0,1,0,0,0,0,"hispanic",1,0,0,7,70.71181,4.310027,0
252750,2013,13,1,0,1,0,0,0,0,"hispanic",1,1,0,7,72.61552,2.520832,0
258834,2013,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,70.34447,.755712,0
266129,2013,13,1,0,1,0,0,0,0,"hispanic",0,1,0,7,68.86654,4.528202,0
269853,2013,13,0,1,0,0,0,1,0,"asian",1,1,0,7,65.59618,3.672356,0
271569,2013,13,1,0,1,0,0,0,0,"hispanic",1,0,0,7,70.48174,2.675553,0
286245,2013,13,0,1,0,0,0,1,0,"asian",1,0,0,7,69.80518,1.90873,0
294621,2013,13,1,0,0,0,0,1,0,"asian",1,0,0,7,69.67461,1.815292,0
29493,2013,14,1,0,0,0,1,0,0,"black",1,0,0,7,74.96791,4.733809,0
33918,2013,14,1,0,1,0,0,0,0,"hispanic",1,0,0,7,73.79431,3.230206,0
34924,2013,14,0,1,1,0,0,0,0,"hispanic",0,0,0,7,74.86115,2.384329,0
35090,2013,14,1,0,1,0,0,0,0,"hispanic",1,0,0,7,75.11693,1.49794,0
42261,2013,14,1,0,0,1,0,0,0,"white",0,0,0,7,80.7732,3.484372,0
82881,2013,14,1,0,1,0,0,0,0,"hispanic",0,0,0,7,75.67293,3.718879,0
91523,2013,14,1,0,1,0,0,0,0,"hispanic",1,0,0,7,74.41843,3.583063,0
101755,2013,14,0,1,0,0,1,0,0,"black",1,0,0,7,75.31364,3.944428,0
135090,2013,14,1,0,1,0,0,0,0,"hispanic",1,1,1,7,74.00193,1.349818,0
135783,2013,14,1,0,1,0,0,0,0,"hispanic",1,0,0,7,79.06894,3.229437,0
139417,2013,14,0,1,0,0,1,0,0,"black",1,0,0,7,74.6945,2.557035,0
145094,2013,14,1,0,0,0,1,0,0,"black",1,0,0,7,74.12421,1.268875,0
159599,2013,14,1,0,0,0,1,0,0,"black",0,0,0,7,77.47708,1.901092,0
183551,2013,14,1,0,1,0,0,0,0,"hispanic",1,0,1,7,79.49176,1.899369,0
202749,2013,14,1,0,0,1,0,0,0,"white",0,0,1,7,75.92628,2.77321,0
213191,2013,14,0,1,0,0,1,0,0,"black",1,0,0,7,71.91573,1.973271,0
216486,2013,14,1,0,1,0,0,0,0,"hispanic",0,0,0,7,76.19967,1.943933,0
223033,2013,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,77.38644,1.89365,0
229553,2013,14,0,1,0,1,0,0,0,"white",1,1,0,7,71.7543,3.336184,0
234476,2013,14,0,1,0,0,0,1,0,"asian",1,0,1,7,76.30215,2.825972,0
236387,2013,14,1,0,0,1,0,0,0,"white",0,0,0,7,75.87575,.2624879,0
249450,2013,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,81.3073,4.551154,0
258733,2013,14,1,0,1,0,0,0,0,"hispanic",1,1,0,7,75.69772,2.896441,0
267211,2013,14,1,0,0,0,0,1,0,"asian",1,0,0,7,75.42529,1.632593,0
272145,2013,14,1,0,1,0,0,0,0,"hispanic",1,0,0,7,77.8744,4.640722,0
279486,2013,14,0,1,1,0,0,0,0,"hispanic",1,1,0,7,74.71053,2.243884,0
281209,2013,14,1,0,0,0,1,0,0,"black",0,0,0,7,73.78574,.8993056,0
281441,2013,14,1,0,0,0,0,1,0,"asian",1,0,0,7,78.78687,3.145902,0
283526,2013,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,75.38425,2.233586,0
287444,2013,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,78.00161,3.839713,0
296468,2013,14,0,1,0,0,0,1,0,"asian",1,0,1,7,79.3117,2.433427,0
28163,2013,15,0,1,0,0,0,1,0,"asian",1,0,0,7,81.53057,2.674941,0
30561,2013,15,1,0,0,0,1,0,0,"black",1,0,0,7,80.54069,2.741314,0
32182,2013,15,1,0,0,0,1,0,0,"black",1,0,0,7,80.85568,3.826148,0
48400,2013,15,0,1,0,0,1,0,0,"black",1,1,0,7,78.63033,3.36448,0
48663,2013,15,0,1,0,0,0,1,0,"asian",1,0,0,7,84.91153,3.188592,0
54616,2013,15,0,1,1,0,0,0,0,"hispanic",1,0,0,7,82.98183,1.992309,0
81033,2013,15,0,1,1,0,0,0,0,"hispanic",0,0,0,7,79.55126,3.371678,0
86198,2013,15,1,0,0,1,0,0,0,"white",1,1,0,7,80.49162,2.490469,0
103678,2013,15,0,1,0,0,1,0,0,"black",0,1,0,7,83.37921,1.935544,0
130630,2013,15,1,0,1,0,0,0,0,"hispanic",1,1,0,7,79.08693,3.641196,0
133626,2013,15,0,1,0,1,0,0,0,"white",0,0,0,7,84.93104,4.401624,0
168816,2013,15,0,1,0,1,0,0,0,"white",0,0,0,7,83.72054,.7132399,0
173946,2013,15,1,0,0,0,1,0,0,"black",1,0,0,7,81.31971,3.339674,0
190821,2013,15,1,0,1,0,0,0,0,"hispanic",1,1,0,7,82.82314,3.086897,0
194795,2013,15,0,1,0,0,1,0,0,"black",1,0,0,7,80.49602,.5840189,0
208072,2013,15,0,1,1,0,0,0,0,"hispanic",0,0,0,7,82.23631,4.028762,0
216049,2013,15,1,0,1,0,0,0,0,"hispanic",1,0,0,7,83.54416,2.867605,0
224950,2013,15,1,0,0,0,1,0,0,"black",1,0,0,7,84.29063,3.654438,0
225672,2013,15,1,0,1,0,0,0,0,"hispanic",1,0,0,7,79.96535,2.852719,0
236188,2013,15,1,0,0,0,0,1,0,"asian",0,0,0,7,81.57668,4.623345,0
277913,2013,15,1,0,0,0,1,0,0,"black",1,0,0,7,83.369,2.491215,0
281537,2013,15,0,1,1,0,0,0,0,"hispanic",1,0,0,7,83.80474,2.849563,0
282399,2013,15,1,0,0,0,1,0,0,"black",1,0,0,7,79.05879,4.121293,0
288097,2013,15,0,1,0,0,0,0,1,"native",0,0,0,7,85.30968,1.47507,0
296887,2013,15,1,0,0,0,0,1,0,"asian",0,0,0,7,77.6647,3.070569,0
12469,2013,16,0,1,0,1,0,0,0,"white",1,0,0,7,101.1167,4.271292,0
31306,2013,16,0,1,0,1,0,0,0,"white",0,0,0,7,101.9354,1.879834,0
39750,2013,16,0,1,1,0,0,0,0,"hispanic",0,0,0,7,94.48257,3.374497,0
48859,2013,16,0,1,1,0,0,0,0,"hispanic",1,0,0,7,86.1006,3.662707,0
54657,2013,16,0,1,0,0,0,1,0,"asian",0,0,0,7,84.74828,3.430919,0
72506,2013,16,0,1,0,0,1,0,0,"black",0,0,0,7,100.5347,3.792792,0
81111,2013,16,0,1,0,1,0,0,0,"white",0,0,0,7,98.3726,1.397526,0
89417,2013,16,0,1,0,0,1,0,0,"black",0,0,0,7,87.30289,4.57896,0
102024,2013,16,0,1,1,0,0,0,0,"hispanic",0,0,0,7,94.46581,4.018561,0
116539,2013,16,1,0,1,0,0,0,0,"hispanic",1,0,0,7,94.58084,3.13479,0
147457,2013,16,0,1,0,0,1,0,0,"black",0,0,0,7,106.6533,3.151782,0
