id,year,classid,female,male,hispanic,white,black,asian,native,race,freelunch,ell,sped,grade,test,bump,rand,st_math
146772,2012,20,1,0,0,0,1,0,0,"black",1,0,1,8,68.02346,2.541691,.6226904,1
147199,2012,20,1,0,0,0,1,0,0,"black",1,0,0,8,69.35576,3.740407,.9883225,0
167687,2012,20,0,1,0,0,1,0,0,"black",0,0,0,8,67.81801,4.149604,.2314068,1
174059,2012,20,1,0,0,0,1,0,0,"black",1,1,0,8,68.36316,3.977698,.1384957,1
174728,2012,20,1,0,0,0,1,0,0,"black",1,0,0,8,71.67085,3.845273,.5311555,1
185900,2012,20,1,0,0,0,1,0,0,"black",1,0,0,8,69.69362,3.540791,.3179772,1
186950,2012,20,0,1,0,0,1,0,0,"black",1,0,0,8,70.47034,2.275568,.1271956,1
188736,2012,20,1,0,0,0,1,0,0,"black",0,0,0,8,68.19645,3.055555,.8249374,0
199593,2012,20,1,0,0,0,1,0,0,"black",1,0,0,8,67.10913,4.363876,.8924822,0
210010,2012,20,0,1,0,0,1,0,0,"black",0,0,0,8,72.00727,4.554179,.0587567,1
222340,2012,20,1,0,1,0,0,0,0,"hispanic",1,0,1,8,72.7335,2.095782,.7952652,1
225389,2012,20,0,1,1,0,0,0,0,"hispanic",0,1,0,8,73.02734,4.460278,.4900578,1
229019,2012,20,1,0,1,0,0,0,0,"hispanic",1,0,0,8,70.71809,2.931847,.6471215,1
230487,2012,20,0,1,1,0,0,0,0,"hispanic",1,1,0,8,69.84118,3.083483,.5639635,1
243243,2012,20,1,0,0,0,1,0,0,"black",0,0,0,8,68.20087,2.180943,.0614861,1
246151,2012,20,0,1,1,0,0,0,0,"hispanic",1,0,0,8,66.96716,1.122828,.6715264,1
246611,2012,20,1,0,1,0,0,0,0,"hispanic",1,0,1,8,64.7722,5.165495,.9965744,0
251906,2012,20,1,0,1,0,0,0,0,"hispanic",1,1,0,8,66.88122,4.619384,.9928169,0
266587,2012,20,0,1,1,0,0,0,0,"hispanic",1,0,0,8,71.55513,2.829889,.6086782,1
281688,2012,20,0,1,1,0,0,0,0,"hispanic",1,0,0,8,68.66306,2.226636,.9553759,0
9112,2012,21,1,0,0,1,0,0,0,"white",1,0,0,8,78.41507,3.984401,.2555002,1
15013,2012,21,0,1,0,1,0,0,0,"white",1,0,0,8,80.7852,3.133625,.1601077,1
20875,2012,21,1,0,0,1,0,0,0,"white",0,0,0,8,74.57145,3.310705,.1945708,1
30949,2012,21,1,0,1,0,0,0,0,"hispanic",1,0,0,8,74.34328,3.636294,.6610327,0
58076,2012,21,0,1,0,0,1,0,0,"black",1,0,0,8,74.55629,3.919961,.3144598,1
75596,2012,21,0,1,1,0,0,0,0,"hispanic",0,0,0,8,74.09116,2.657703,.7775068,1
77340,2012,21,1,0,0,0,1,0,0,"black",1,0,0,8,67.88719,3.647569,.9158525,0
93668,2012,21,0,1,1,0,0,0,0,"hispanic",1,0,0,8,73.9062,3.120258,.8903184,0
100860,2012,21,0,1,0,1,0,0,0,"white",1,0,0,8,70.29884,1.313096,.465432,1
104159,2012,21,1,0,0,0,1,0,0,"black",1,0,0,8,80.20383,4.981597,.1878194,1
141162,2012,21,0,1,0,0,1,0,0,"black",0,0,0,8,76.76287,4.12233,.2889797,1
159447,2012,21,0,1,1,0,0,0,0,"hispanic",1,1,0,8,71.12968,5.034996,.9621429,0
172773,2012,21,1,0,0,0,0,0,1,"native",0,0,0,8,76.27993,3.256792,.7424535,1
175530,2012,21,0,1,0,0,1,0,0,"black",1,0,0,8,72.12885,2.722415,.9842476,0
181347,2012,21,0,1,1,0,0,0,0,"hispanic",1,0,0,8,73.51528,3.454898,.5342681,1
223534,2012,21,1,0,1,0,0,0,0,"hispanic",0,0,0,8,75.11423,2.716387,.1212173,0
225864,2012,21,1,0,1,0,0,0,0,"hispanic",1,0,0,8,73.8064,3.830467,.5848186,0
242734,2012,21,1,0,1,0,0,0,0,"hispanic",0,0,0,8,72.38322,2.508227,.3295774,1
246396,2012,21,1,0,0,0,0,1,0,"asian",1,0,0,8,74.82223,4.81482,.8390079,0
247239,2012,21,0,1,0,0,0,1,0,"asian",1,0,1,8,78.48701,3.215452,.3942162,1
249586,2012,21,0,1,0,0,0,1,0,"asian",1,1,0,8,70.21818,1.293951,.8284522,0
275048,2012,21,1,0,1,0,0,0,0,"hispanic",1,1,0,8,71.39755,3.692785,.9976366,0
278834,2012,21,1,0,1,0,0,0,0,"hispanic",0,0,0,8,69.59866,3.098664,.8203769,0
283009,2012,21,0,1,1,0,0,0,0,"hispanic",1,1,0,8,75.10267,4.580575,.0998593,1
284425,2012,21,0,1,1,0,0,0,0,"hispanic",0,0,0,8,74.91289,3.501405,.4559925,1
285520,2012,21,1,0,1,0,0,0,0,"hispanic",1,1,0,8,75.37331,3.123708,.4288835,1
285888,2012,21,1,0,1,0,0,0,0,"hispanic",1,0,0,8,74.87405,4.668159,.31732,1
287004,2012,21,0,1,1,0,0,0,0,"hispanic",1,0,0,8,77.07994,4.82866,.0193213,1
288051,2012,21,1,0,1,0,0,0,0,"hispanic",1,1,0,8,75.99228,2.903417,.0112576,1
288226,2012,21,1,0,0,0,1,0,0,"black",1,0,0,8,73.7393,3.504287,.0732528,1
31812,2012,22,1,0,0,0,0,1,0,"asian",1,0,0,8,80.6876,3.877892,.185059,1
32229,2012,22,1,0,0,0,1,0,0,"black",0,0,0,8,76.05624,2.533473,.4390971,0
37305,2012,22,1,0,0,0,1,0,0,"black",0,0,0,8,77.30447,4.539461,.8154413,0
37495,2012,22,0,1,1,0,0,0,0,"hispanic",1,1,1,8,78.86912,2.486695,.1464952,1
52009,2012,22,1,0,0,1,0,0,0,"white",0,0,0,8,77.61548,1.968994,.9088255,0
57989,2012,22,0,1,1,0,0,0,0,"hispanic",1,0,1,8,81.65144,.8770623,.7593405,0
65715,2012,22,0,1,1,0,0,0,0,"hispanic",1,1,0,8,77.8335,3.375781,.9086897,0
66539,2012,22,0,1,1,0,0,0,0,"hispanic",1,0,1,8,79.35872,3.82817,.3299595,1
92869,2012,22,1,0,0,0,1,0,0,"black",1,0,0,8,75.71915,2.412947,.3638318,0
103181,2012,22,1,0,0,0,1,0,0,"black",0,0,0,8,74.37792,4.658595,.2772801,0
147572,2012,22,1,0,0,0,1,0,0,"black",1,0,0,8,81.6562,5.985106,.2879697,1
148021,2012,22,1,0,0,0,1,0,0,"black",0,0,0,8,75.3103,3.18776,.5183175,0
167232,2012,22,1,0,0,1,0,0,0,"white",0,0,0,8,80.51418,2.633136,.6871136,0
177728,2012,22,1,0,1,0,0,0,0,"hispanic",1,0,0,8,78.85793,3.010444,.2945254,1
183826,2012,22,0,1,1,0,0,0,0,"hispanic",0,1,0,8,76.4623,1.621446,.1530894,1
188313,2012,22,0,1,0,1,0,0,0,"white",1,0,0,8,79.37648,2.752573,.4916464,0
200468,2012,22,1,0,0,0,1,0,0,"black",1,0,0,8,75.92664,4.795897,.727106,0
216262,2012,22,1,0,1,0,0,0,0,"hispanic",1,0,0,8,74.94315,2.690864,.8456863,0
219282,2012,22,0,1,0,0,1,0,0,"black",1,0,0,8,74.76691,2.259573,.5407865,0
226046,2012,22,1,0,1,0,0,0,0,"hispanic",1,0,1,8,78.47734,3.10105,.5681156,0
246391,2012,22,1,0,0,0,0,1,0,"asian",1,0,0,8,79.7591,4.50428,.8120672,0
246723,2012,22,0,1,1,0,0,0,0,"hispanic",1,0,0,8,79.45677,4.479627,.1336493,1
247623,2012,22,0,1,1,0,0,0,0,"hispanic",0,0,0,8,78.02213,4.497989,.2487714,0
261849,2012,22,0,1,0,1,0,0,0,"white",0,0,0,8,76.46453,2.213312,.9378804,0
265326,2012,22,0,1,1,0,0,0,0,"hispanic",1,0,0,8,84.63988,3.429676,.2615357,1
286804,2012,22,1,0,0,0,1,0,0,"black",1,0,0,8,75.58839,3.467096,.4707574,0
290771,2012,22,0,1,0,0,0,1,0,"asian",1,1,0,8,74.12142,1.950997,.9989821,0
291711,2012,22,0,1,1,0,0,0,0,"hispanic",1,1,0,8,78.80688,2.873136,.1572876,1
296929,2012,22,0,1,0,0,0,1,0,"asian",1,0,0,8,77.79149,4.932309,.3456475,0
298540,2012,22,1,0,0,0,0,1,0,"asian",0,0,0,8,74.4756,3.613243,.5060843,0
10460,2012,23,0,1,0,1,0,0,0,"white",0,0,0,8,84.2131,3.589329,.9256153,0
12103,2012,23,1,0,0,0,0,1,0,"asian",1,0,0,8,83.89802,1.848218,.4303324,0
15504,2012,23,1,0,0,1,0,0,0,"white",1,0,0,8,90.84851,3.015415,.285941,1
53299,2012,23,1,0,0,0,0,1,0,"asian",0,0,0,8,85.1466,4.816844,.7338722,0
56990,2012,23,1,0,0,0,0,1,0,"asian",0,0,0,8,85.44774,2.602924,.5222644,0
65633,2012,23,1,0,0,0,1,0,0,"black",0,0,0,8,85.05957,4.285367,.8843119,0
74545,2012,23,0,1,0,0,1,0,0,"black",1,0,0,8,84.41347,3.130474,.2519188,1
77594,2012,23,1,0,1,0,0,0,0,"hispanic",1,0,0,8,84.81155,3.362402,.8605653,0
106404,2012,23,0,1,0,0,1,0,0,"black",0,0,0,8,89.13693,2.443623,.4711006,0
112266,2012,23,1,0,0,0,0,1,0,"asian",0,0,0,8,86.12059,4.037885,.0836045,0
120619,2012,23,1,0,0,0,0,1,0,"asian",0,0,0,8,85.37428,3.080154,.1490449,0
124564,2012,23,1,0,0,1,0,0,0,"white",0,0,0,8,88.83318,3.117127,.9497797,0
146904,2012,23,1,0,0,0,1,0,0,"black",1,0,0,8,84.31974,2.270445,.2442895,1
149458,2012,23,0,1,0,0,1,0,0,"black",1,0,0,8,89.07996,4.841989,.0899349,1
165182,2012,23,1,0,1,0,0,0,0,"hispanic",1,0,0,8,81.12693,3.683109,.7071904,0
171889,2012,23,0,1,1,0,0,0,0,"hispanic",0,0,0,8,80.138,4.733128,.7581692,0
173965,2012,23,0,1,1,0,0,0,0,"hispanic",0,0,0,8,82.05654,3.036195,.6051744,0
191578,2012,23,1,0,1,0,0,0,0,"hispanic",0,0,0,8,78.52189,1.917335,.463446,0
201549,2012,23,1,0,0,0,1,0,0,"black",1,0,1,8,81.56604,2.42941,.2758826,1
201788,2012,23,0,1,0,0,1,0,0,"black",1,0,0,8,84.21745,4.639348,.8167847,0
216874,2012,23,0,1,1,0,0,0,0,"hispanic",1,1,0,8,85.13414,1.703379,.9772487,0
227051,2012,23,0,1,1,0,0,0,0,"hispanic",1,1,1,8,84.0498,4.490327,.3774624,1
248542,2012,23,0,1,1,0,0,0,0,"hispanic",0,0,0,8,88.35469,2.945579,.0815076,0
251940,2012,23,1,0,1,0,0,0,0,"hispanic",0,0,0,8,84.95797,1.944237,.1517971,0
252138,2012,23,1,0,1,0,0,0,0,"hispanic",1,0,0,8,87.10122,3.807805,.3499374,0
268533,2012,23,1,0,0,1,0,0,0,"white",1,0,0,8,79.86222,1.916937,.1405004,1
268780,2012,23,1,0,0,0,0,1,0,"asian",1,0,0,8,87.48002,5.272254,.031448,1
282657,2012,23,0,1,1,0,0,0,0,"hispanic",1,1,0,8,84.93694,2.371112,.0859576,1
4095,2012,24,0,1,1,0,0,0,0,"hispanic",1,1,0,8,92.57814,1.022823,.0361799,1
13172,2012,24,1,0,0,1,0,0,0,"white",0,0,0,8,108.5536,2.833285,.6287273,0
14121,2012,24,1,0,0,0,0,1,0,"asian",1,0,0,8,88.57261,2.398123,.4130386,0
29407,2012,24,1,0,0,0,0,1,0,"asian",0,0,0,8,88.00061,3.932749,.6179219,0
31257,2012,24,1,0,0,0,0,1,0,"asian",1,0,0,8,87.04692,3.033812,.4867383,0
48922,2012,24,0,1,0,0,1,0,0,"black",0,0,0,8,91.66222,4.447041,.4872898,0
54186,2012,24,0,1,0,0,1,0,0,"black",0,0,0,8,88.48054,3.980114,.3561204,0
84859,2012,24,0,1,0,1,0,0,0,"white",0,0,0,8,94.48972,3.203,.523513,0
88387,2012,24,1,0,0,0,0,1,0,"asian",0,0,0,8,92.6728,2.405517,.4841912,0
91076,2012,24,1,0,0,1,0,0,0,"white",0,0,0,8,109.9463,3.928996,.2438645,0
142370,2012,24,1,0,0,0,0,1,0,"asian",0,0,0,8,91.82639,4.882751,.1188338,0
149538,2012,24,0,1,1,0,0,0,0,"hispanic",1,1,0,8,93.05988,3.396173,.5025111,0
177252,2012,24,0,1,0,0,0,1,0,"asian",0,0,0,8,109.3533,4.866142,.7119303,0
177581,2012,24,1,0,0,0,1,0,0,"black",0,0,0,8,103.9603,2.244642,.7921149,0
180628,2012,24,0,1,1,0,0,0,0,"hispanic",1,0,0,8,95.24466,5.251594,.5664576,0
183038,2012,24,1,0,1,0,0,0,0,"hispanic",0,0,0,8,95.8997,1.813344,.7405903,0
222490,2012,24,1,0,1,0,0,0,0,"hispanic",1,0,0,8,84.46787,4.011122,.9443684,0
280964,2012,24,1,0,1,0,0,0,0,"hispanic",1,0,0,8,88.92589,4.435031,.3799612,0
282208,2012,24,0,1,0,1,0,0,0,"white",0,0,0,8,99.7963,2.647471,.0421025,0
291602,2012,24,1,0,0,1,0,0,0,"white",0,0,0,8,94.60711,2.463061,.4479566,0
296071,2012,24,0,1,0,0,0,1,0,"asian",1,0,0,8,97.77518,2.861817,.7648969,0
297672,2012,24,0,1,0,0,0,1,0,"asian",1,0,0,8,106.1864,2.79569,.1160942,1
297901,2012,24,0,1,0,0,0,1,0,"asian",0,0,0,8,90.9989,3.863601,.2091391,0
299267,2012,24,0,1,0,0,0,1,0,"asian",1,0,0,8,94.62242,3.756245,.312567,0
12953,2013,1,1,0,1,0,0,0,0,"hispanic",1,0,1,6,30.05693,1.482191,.4788876,1
16520,2013,1,0,1,1,0,0,0,0,"hispanic",1,1,0,6,44.01034,3.189829,.7817973,1
36569,2013,1,1,0,1,0,0,0,0,"hispanic",1,1,1,6,40.9233,4.137762,.1076035,1
37681,2013,1,1,0,0,0,1,0,0,"black",1,0,1,6,50.84289,.6277988,.4641919,1
49797,2013,1,1,0,1,0,0,0,0,"hispanic",1,1,1,6,48.15555,1.856314,.3284669,1
53748,2013,1,1,0,1,0,0,0,0,"hispanic",1,1,0,6,49.7072,.6712868,.9792047,0
81883,2013,1,1,0,1,0,0,0,0,"hispanic",1,1,0,6,53.86708,3.219423,.2494461,1
89790,2013,1,1,0,0,0,1,0,0,"black",1,0,1,6,52.24168,3.262745,.0618393,1
91535,2013,1,1,0,0,0,1,0,0,"black",0,0,1,6,49.03335,.3254492,.679041,1
93127,2013,1,1,0,0,0,1,0,0,"black",1,0,1,6,48.37082,2.991475,.5586963,1
147939,2013,1,0,1,0,0,1,0,0,"black",1,0,1,6,50.84047,3.263763,.2490173,1
149761,2013,1,0,1,0,0,1,0,0,"black",1,0,1,6,39.50749,2.304918,.1786828,1
151092,2013,1,1,0,0,0,1,0,0,"black",1,0,1,6,48.87973,2.264571,.45689,1
159587,2013,1,1,0,0,0,1,0,0,"black",1,1,1,6,47.97916,2.846449,.5238982,1
161247,2013,1,0,1,0,0,1,0,0,"black",1,0,1,6,50.17022,2.77248,.9040605,0
209539,2013,1,1,0,0,0,1,0,0,"black",1,0,0,6,48.70776,2.252496,.607304,1
214940,2013,1,0,1,0,0,1,0,0,"black",1,1,1,6,29.50227,.2387903,.888329,0
216185,2013,1,0,1,1,0,0,0,0,"hispanic",1,0,1,6,34.1064,2.963503,.2111706,1
222089,2013,1,1,0,1,0,0,0,0,"hispanic",1,0,1,6,48.42746,2.787396,.0591278,1
225977,2013,1,1,0,1,0,0,0,0,"hispanic",1,1,0,6,53.91319,3.11078,.5342824,1
226757,2013,1,1,0,1,0,0,0,0,"hispanic",1,1,0,6,50.31981,2.041694,.0039674,1
228310,2013,1,0,1,1,0,0,0,0,"hispanic",1,1,0,6,50.17084,2.689484,.5333374,1
248564,2013,1,1,0,0,1,0,0,0,"white",1,0,0,6,53.68068,3.381919,.671816,1
271228,2013,1,0,1,1,0,0,0,0,"hispanic",1,1,1,6,33.80769,2.789396,.0137286,1
277303,2013,1,1,0,1,0,0,0,0,"hispanic",1,0,1,6,42.48811,1.320838,.8490169,0
278432,2013,1,0,1,1,0,0,0,0,"hispanic",1,1,0,6,44.87561,2.412603,.7211144,1
282157,2013,1,0,1,1,0,0,0,0,"hispanic",1,0,1,6,50.07359,3.748396,.5110118,1
282537,2013,1,0,1,1,0,0,0,0,"hispanic",1,0,1,6,50.41908,1.531745,.5458833,1
291056,2013,1,1,0,1,0,0,0,0,"hispanic",1,1,1,6,43.81203,3.335222,.9353347,0
9188,2013,2,1,0,1,0,0,0,0,"hispanic",1,0,1,6,58.89333,4.308406,.2777406,1
23470,2013,2,0,1,1,0,0,0,0,"hispanic",1,1,0,6,54.42901,2.770411,.789072,1
30835,2013,2,1,0,0,0,1,0,0,"black",1,0,1,6,54.26,3.142931,.5818154,1
32439,2013,2,1,0,0,0,1,0,0,"black",1,0,0,6,54.29196,3.654708,.3862567,1
50996,2013,2,1,0,0,0,1,0,0,"black",1,0,0,6,52.14371,.8439673,.6794051,1
77460,2013,2,0,1,0,0,1,0,0,"black",1,1,0,6,51.96127,.0913172,.9595626,0
79478,2013,2,1,0,0,0,1,0,0,"black",1,0,0,6,57.70236,2.96328,.1035279,1
93667,2013,2,1,0,1,0,0,0,0,"hispanic",1,0,0,6,58.92347,2.879223,.7744561,1
97140,2013,2,1,0,0,0,1,0,0,"black",1,0,0,6,55.12661,3.69347,.7823081,1
97871,2013,2,1,0,0,0,1,0,0,"black",1,0,0,6,58.89355,1.528241,.1486731,1
106697,2013,2,0,1,0,0,1,0,0,"black",1,1,0,6,50.28923,2.307398,.8878558,0
121738,2013,2,0,1,0,0,1,0,0,"black",1,0,0,6,57.82254,2.591421,.52641,1
144261,2013,2,1,0,0,0,1,0,0,"black",1,0,1,6,59.8483,2.558862,.4263377,1
146123,2013,2,0,1,0,0,0,1,0,"asian",1,1,0,6,51.85443,.5272477,.4424493,1
147876,2013,2,1,0,0,0,1,0,0,"black",1,0,0,6,54.99821,2.117745,.8470244,0
158659,2013,2,1,0,0,0,1,0,0,"black",1,0,1,6,58.5104,1.751814,.1017987,1
166532,2013,2,1,0,0,0,1,0,0,"black",1,0,0,6,53.24022,2.950431,.6871852,1
174562,2013,2,0,1,0,0,1,0,0,"black",1,0,0,6,58.84881,3.368934,.6394907,1
182044,2013,2,0,1,1,0,0,0,0,"hispanic",1,1,0,6,57.44112,2.733135,.7830418,1
197330,2013,2,1,0,1,0,0,0,0,"hispanic",1,1,0,6,56.75965,1.632024,.1982315,1
202460,2013,2,1,0,0,0,1,0,0,"black",1,0,0,6,61.19998,3.137545,.4765329,1
202465,2013,2,0,1,0,0,1,0,0,"black",1,0,0,6,59.77509,2.704997,.0612428,1
203620,2013,2,0,1,0,0,1,0,0,"black",1,0,0,6,51.85773,2.731526,.6955024,1
203793,2013,2,1,0,0,0,1,0,0,"black",1,0,1,6,50.59248,1.821098,.8484912,0
219012,2013,2,1,0,0,0,1,0,0,"black",1,0,0,6,54.16955,3.776722,.8161433,0
257744,2013,2,0,1,0,0,1,0,0,"black",1,0,0,6,51.71317,1.938847,.2469971,1
268265,2013,2,1,0,0,0,0,1,0,"asian",1,0,0,6,57.01891,1.468388,.2714133,1
275852,2013,2,0,1,1,0,0,0,0,"hispanic",1,0,1,6,50.27097,3.900763,.9328525,0
276775,2013,2,0,1,1,0,0,0,0,"hispanic",1,1,1,6,57.41563,2.159205,.547018,1
282556,2013,2,0,1,1,0,0,0,0,"hispanic",1,1,0,6,56.425,1.733686,.026232,1
282900,2013,2,1,0,1,0,0,0,0,"hispanic",1,1,1,6,50.5849,2.651042,.8940001,0
285802,2013,2,1,0,1,0,0,0,0,"hispanic",1,0,0,6,57.44917,1.821972,.4896293,1
29612,2013,3,1,0,0,0,1,0,0,"black",1,1,0,6,61.0614,2.802014,.7628846,1
29828,2013,3,1,0,0,0,1,0,0,"black",1,0,0,6,60.27963,1.282078,.6918915,1
34147,2013,3,1,0,1,0,0,0,0,"hispanic",1,1,0,6,57.32114,.6819637,.6857394,1
34574,2013,3,0,1,0,0,1,0,0,"black",1,0,0,6,58.89639,2.832684,.3669163,1
48894,2013,3,1,0,0,0,1,0,0,"black",1,0,1,6,61.07963,3.051016,.533549,1
57809,2013,3,0,1,0,1,0,0,0,"white",1,0,1,6,61.00066,3.251808,.1040199,1
71571,2013,3,0,1,0,0,1,0,0,"black",1,0,1,6,63.12114,2.542644,.0646055,1
73143,2013,3,1,0,0,0,1,0,0,"black",1,0,1,6,59.34676,2.345557,.8881053,0
79094,2013,3,1,0,0,0,1,0,0,"black",1,0,0,6,63.36826,2.460014,.2194297,1
80669,2013,3,0,1,0,0,1,0,0,"black",0,0,1,6,60.96701,2.354559,.0627836,1
90157,2013,3,1,0,0,0,0,0,1,"native",1,0,0,6,61.65152,.7103055,.0780317,1
150297,2013,3,1,0,0,0,1,0,0,"black",1,0,0,6,58.96329,4.184937,.8440979,0
167505,2013,3,1,0,0,0,1,0,0,"black",1,0,0,6,59.97113,2.817836,.1729334,1
173823,2013,3,1,0,1,0,0,0,0,"hispanic",0,1,0,6,64.3559,2.196884,.1956125,1
182093,2013,3,1,0,1,0,0,0,0,"hispanic",1,0,0,6,60.50244,3.088317,.2590764,1
210906,2013,3,1,0,0,0,1,0,0,"black",1,0,0,6,60.80607,1.977076,.7002924,1
211065,2013,3,0,1,0,0,1,0,0,"black",0,0,1,6,58.66467,1.899501,.9504409,0
214793,2013,3,0,1,0,1,0,0,0,"white",1,1,0,6,61.17392,2.374827,.9559323,0
215098,2013,3,0,1,0,0,1,0,0,"black",1,0,0,6,62.68769,4.332904,.4980831,1
222514,2013,3,1,0,1,0,0,0,0,"hispanic",1,1,1,6,58.98769,3.148179,.5494106,1
271286,2013,3,0,1,0,0,0,1,0,"asian",1,0,0,6,63.34505,4.291302,.4681778,1
277447,2013,3,1,0,1,0,0,0,0,"hispanic",0,1,0,6,59.77591,2.882339,.9807622,0
278897,2013,3,1,0,1,0,0,0,0,"hispanic",1,1,0,6,58.31984,1.934131,.8923369,0
286916,2013,3,1,0,0,0,1,0,0,"black",1,0,0,6,58.76612,1.641234,.8416792,0
293033,2013,3,0,1,0,0,1,0,0,"black",1,0,0,6,59.60719,.0644717,.3665903,1
296892,2013,3,0,1,0,0,0,1,0,"asian",1,1,0,6,61.12397,2.944252,.3594889,1
28070,2013,4,1,0,0,1,0,0,0,"white",1,0,0,6,63.34615,.461184,.9054693,0
28797,2013,4,1,0,0,0,1,0,0,"black",1,0,0,6,66.69563,2.209154,.5913817,1
29107,2013,4,0,1,0,0,1,0,0,"black",1,0,1,6,64.26736,1.239349,.4676489,1
32005,2013,4,1,0,1,0,0,0,0,"hispanic",1,0,0,6,69.77355,2.516922,.2139154,1
36960,2013,4,0,1,0,0,1,0,0,"black",1,0,0,6,68.68803,2.846062,.4767446,1
145080,2013,4,1,0,0,0,1,0,0,"black",1,0,0,6,64.48431,2.067162,.9311143,0
146705,2013,4,0,1,0,0,1,0,0,"black",1,0,0,6,69.50748,2.905103,.4634852,1
149881,2013,4,1,0,1,0,0,0,0,"hispanic",1,1,0,6,67.45871,3.444403,.7414995,1
162740,2013,4,1,0,0,0,1,0,0,"black",1,0,0,6,65.35631,3.296136,.195888,1
163291,2013,4,1,0,0,0,1,0,0,"black",1,0,0,6,65.55535,2.842829,.1270854,1
167156,2013,4,1,0,0,0,1,0,0,"black",1,0,0,6,67.08198,1.858004,.2489296,1
175030,2013,4,1,0,0,0,1,0,0,"black",1,1,1,6,64.48214,1.794891,.6206241,1
216057,2013,4,1,0,1,0,0,0,0,"hispanic",1,0,0,6,65.67026,1.733699,.2006721,1
218222,2013,4,1,0,0,0,0,0,1,"native",0,0,0,6,64.73711,1.458007,.1681441,1
219265,2013,4,0,1,0,0,1,0,0,"black",0,0,0,6,65.35542,1.173369,.8232741,0
219924,2013,4,0,1,0,0,0,0,1,"native",1,0,0,6,64.24822,2.539923,.2133773,1
228864,2013,4,1,0,1,0,0,0,0,"hispanic",1,0,0,6,65.39875,4.863956,.2749552,1
230305,2013,4,1,0,1,0,0,0,0,"hispanic",1,0,0,6,64.64466,3.602846,.3201434,1
231848,2013,4,0,1,0,0,0,1,0,"asian",1,0,0,6,69.355,2.586246,.0671783,1
233558,2013,4,0,1,0,0,0,1,0,"asian",1,1,0,6,66.08517,2.427802,.5059302,1
237436,2013,4,0,1,1,0,0,0,0,"hispanic",1,1,1,6,64.40289,2.437162,.8092978,0
241523,2013,4,0,1,1,0,0,0,0,"hispanic",1,0,0,6,67.8836,2.558395,.4842139,1
268192,2013,4,1,0,1,0,0,0,0,"hispanic",1,0,0,6,66.23645,2.059857,.2468751,1
270781,2013,4,0,1,1,0,0,0,0,"hispanic",1,1,0,6,66.14877,2.483884,.7844626,1
278106,2013,4,0,1,1,0,0,0,0,"hispanic",1,0,0,6,66.32996,.1785252,.3448538,1
288190,2013,4,0,1,1,0,0,0,0,"hispanic",1,0,0,6,65.87363,2.984328,.331279,1
289069,2013,4,0,1,1,0,0,0,0,"hispanic",1,1,0,6,68.53754,3.8785,.561043,1
297985,2013,4,0,1,0,0,0,1,0,"asian",1,1,0,6,69.71862,3.70681,.3156278,1
17632,2013,5,0,1,0,1,0,0,0,"white",0,0,0,6,70.9999,2.412954,.0276585,1
24070,2013,5,0,1,0,0,1,0,0,"black",1,0,0,6,70.88765,2.103405,.2751319,1
30366,2013,5,1,0,1,0,0,0,0,"hispanic",0,0,1,6,71.03165,2.641457,.4439585,1
32446,2013,5,0,1,0,0,1,0,0,"black",1,0,0,6,71.60561,2.639634,.1333748,1
38943,2013,5,0,1,1,0,0,0,0,"hispanic",0,0,0,6,70.22919,3.035866,.7794778,1
53807,2013,5,1,0,0,0,1,0,0,"black",1,0,0,6,70.62194,2.138916,.5221502,0
71207,2013,5,1,0,0,0,1,0,0,"black",1,0,0,6,75.54961,3.481023,.5999603,1
87921,2013,5,1,0,0,0,1,0,0,"black",0,0,0,6,71.74763,2.68885,.5173318,1
92173,2013,5,1,0,1,0,0,0,0,"hispanic",1,0,0,6,70.74734,4.078694,.1709305,1
105481,2013,5,1,0,0,1,0,0,0,"white",1,0,1,6,70.68099,2.44309,.4374041,1
134677,2013,5,1,0,1,0,0,0,0,"hispanic",1,0,0,6,70.30559,3.195606,.4857127,1
136267,2013,5,1,0,0,0,1,0,0,"black",1,0,0,6,70.48063,2.212641,.154609,1
147098,2013,5,0,1,0,0,1,0,0,"black",0,0,0,6,72.49619,2.735246,.191592,0
149081,2013,5,1,0,0,0,0,1,0,"asian",0,0,0,6,71.17626,2.673063,.3801888,0
157532,2013,5,0,1,1,0,0,0,0,"hispanic",1,1,0,6,73.05702,3.032845,.5926241,1
162623,2013,5,1,0,0,0,1,0,0,"black",0,0,0,6,70.28646,2.310701,.2756023,0
174394,2013,5,1,0,0,1,0,0,0,"white",1,0,0,6,71.93707,1.725428,.0846704,1
177109,2013,5,1,0,0,0,1,0,0,"black",1,0,0,6,70.30286,2.748112,.290954,1
190026,2013,5,0,1,1,0,0,0,0,"hispanic",1,0,1,6,70.9743,3.455238,.1881951,1
194679,2013,5,1,0,0,0,1,0,0,"black",1,0,0,6,71.70682,2.689869,.7290449,0
194946,2013,5,1,0,0,0,1,0,0,"black",1,0,0,6,72.6422,3.38825,.4832543,1
198659,2013,5,1,0,1,0,0,0,0,"hispanic",1,0,1,6,67.70558,2.609053,.9141138,0
200794,2013,5,0,1,0,1,0,0,0,"white",0,0,1,6,70.02434,.7699533,.4208746,1
212814,2013,5,1,0,0,0,0,1,0,"asian",1,0,0,6,70.43835,2.551536,.4593954,0
241199,2013,5,1,0,0,1,0,0,0,"white",0,0,0,6,70.4687,6.01981,.78408,0
